datetime,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation nuclear,generation other,total load actual,price actual,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,year,month,day,hour,price day ahead,season
2015-08-31 12:00,959,9585,7759,376,6822,91,36075,79.84,298.39,1018,60,2,200,0,0,0,20,2015,8,31,12,70.73,summer
2015-08-31 13:00,960,9667,7844,371,6813,91,36645,80.02,298.85,1018,54,1,200,0,0,0,20,2015,8,31,13,70.48,summer
2015-08-31 14:00,953,9393,7866,372,6809,89,35937,77.25,299.44,1018,54,3,190,0,0,0,20,2015,8,31,14,69.1,summer
2015-08-31 15:00,939,8876,7869,363,6810,86,35036,75.44,300.42,1017,51,4,190,0,0,0,40,2015,8,31,15,67.1,summer
2015-08-31 16:00,946,8389,7909,358,6813,85,34796,74.31,299.72,1017,51,5,200,0,0,0,20,2015,8,31,16,67.1,summer
2015-08-31 17:00,955,8027,7908,373,6816,85,34636,74.84,300.41,1016,45,4,210,0,0,0,20,2015,8,31,17,67.69,summer
2015-08-31 18:00,956,7556,7898,375,6824,85,33922,75.29,298.8,1017,44,10,300,0.9,0,0,40,2015,8,31,18,67.69,summer
2015-08-31 19:00,958,7437,7890,367,6829,86,33183,75.14,298.7,1016,37,1,220,0,0,0,20,2015,8,31,19,67.32,summer
2015-08-31 20:00,951,8322,7859,360,6832,85,33094,76.33,296.73,1016,60,2,130,0,0,0,20,2015,8,31,20,67.6,summer
2015-08-31 21:00,957,8683,7885,371,6836,85,34267,79.38,296.18,1015,47,2,260,0,0,0,20,2015,8,31,21,70.48,summer
2015-08-31 22:00,949,8272,7752,349,6841,86,31992,75.45,295.53,1016,56,0,0,0,0,0,20,2015,8,31,22,67.7,summer
2015-08-31 23:00,945,7743,7750,362,6848,86,29658,70.69,294.29,1017,68,3,130,0,0,0,20,2015,8,31,23,63.75,summer
2015-09-01 0:00,956,5023,8001,331,7106,78,28457,68.29,293.58,1017,73,2,80,0,0,0,20,2015,9,1,0,56.73,summer
2015-09-01 1:00,916,4409,7595,328,7107,79,25961,59.48,292.93,1017,77,0,0,0,0,0,0,2015,9,1,1,50.25,summer
2015-09-01 2:00,820,4425,7384,328,7107,78,24653,55.42,291.75,1018,82,1,0,0,0,0,0,2015,9,1,2,48.89,summer
2015-09-01 3:00,913,4400,7369,328,7108,79,24040,54.51,291.26,1018,82,1,0,0,0,0,0,2015,9,1,3,49.14,summer
2015-09-01 4:00,925,4303,7349,322,7110,79,23967,52.29,290.72,1018,77,0,164,0,0,0,0,2015,9,1,4,49.14,summer
2015-09-01 5:00,948,4539,7392,320,7111,79,24609,52.47,290.03,1018,82,1,360,0,0,0,0,2015,9,1,5,50.6,summer
2015-09-01 6:00,861,4947,7468,328,7109,80,27279,56.28,289.72,1018,88,1,20,0,0,0,0,2015,9,1,6,59.82,summer
2015-09-01 7:00,849,6113,7930,344,7105,82,32100,61.87,289.46,1018,93,1,350,0,0,0,0,2015,9,1,7,67.69,summer
2015-09-01 8:00,948,7114,8097,358,7104,84,35805,69.01,285.16,1018,82,2,350,0,0,0,0,2015,9,1,8,69.19,summer
2015-09-01 9:00,942,6931,8146,361,7103,84,36872,66.47,286.28,1018,79,2,355,0,0,0,0,2015,9,1,9,73.02,summer
2015-09-01 10:00,933,6915,8229,360,7102,84,37381,68.43,287.4,1018,77,2,360,0,0,0,0,2015,9,1,10,75.69,summer
2015-09-01 11:00,834,6841,8083,365,7103,81,36947,72.08,290.02,1019,64,1,350,0,0,0,0,2015,9,1,11,73,summer
2015-09-01 12:00,813,6549,8078,362,7105,80,36233,75.17,292.43,1019,53,1,30,0,0,0,40,2015,9,1,12,70.2,summer
2015-09-01 13:00,915,6564,8228,368,7105,81,35670,75.15,294.14,1019,44,3,50,0,0,0,20,2015,9,1,13,69,summer
2015-09-01 14:00,966,6206,8244,375,7105,79,34056,70.38,294.96,1018,39,2,0,0,0,0,20,2015,9,1,14,65,summer
2015-09-01 15:00,955,6429,8082,374,7104,80,33236,68.71,296.03,1017,30,1,50,0,0,0,40,2015,9,1,15,64.99,summer
2015-09-01 16:00,952,6751,7823,373,7103,81,32994,70.46,296.11,1017,32,2,310,0,0,0,40,2015,9,1,16,67.52,summer
2015-09-01 17:00,971,6935,7981,373,7102,81,33328,70.61,296.48,1016,30,1,0,0,0,0,40,2015,9,1,17,69,summer
2015-09-01 18:00,967,8121,8046,372,7101,81,35812,70.66,296.76,1016,32,0,30,0,0,0,40,2015,9,1,18,70.15,summer
2015-09-01 19:00,984,8484,8091,376,7101,81,36887,70.13,296.49,1015,28,3,220,0,0,0,40,2015,9,1,19,71,summer
2015-09-01 20:00,967,9035,8112,376,7101,82,36925,74.64,296.07,1015,27,3,210,0,0,0,20,2015,9,1,20,69,summer
2015-09-01 21:00,976,9304,8110,368,7102,83,36185,76.18,294.77,1015,28,3,210,0,0,0,20,2015,9,1,21,65.01,summer
2015-09-01 22:00,976,8756,8052,370,7104,82,34169,70.16,293.93,1015,34,3,210,0,0,0,20,2015,9,1,22,63.05,summer
2015-09-01 23:00,963,6806,7921,367,7106,82,31580,63.31,292.09,1015,36,3,260,0,0,0,0,2015,9,1,23,59.33,summer
2015-09-02 0:00,299,3910,4714,257,6675,85,27602,57.5,291.37,1016,39,2,260,0,0,0,0,2015,9,2,0,34.23,summer
2015-09-02 1:00,221,3555,3931,253,6687,85,25323,55.6,290.62,1016,47,3,360,0,0,0,20,2015,9,2,1,30.08,summer
2015-09-02 2:00,181,3590,3484,254,6701,85,24142,53.13,290.27,1016,56,1,40,0,0,0,40,2015,9,2,2,26,summer
2015-09-02 3:00,214,3476,3422,256,6712,85,23534,53.21,289.49,1016,60,2,10,0,0,0,20,2015,9,2,3,25,summer
2015-09-02 4:00,269,3469,3408,268,6724,86,23426,52.71,288.97,1016,64,1,340,0,0,0,20,2015,9,2,4,25,summer
2015-09-02 5:00,308,3548,3769,269,6735,85,24217,52.84,289.32,1016,68,0,0,0,0,0,20,2015,9,2,5,26.83,summer
2015-09-02 6:00,365,3804,4638,278,6747,85,27571,57.2,285.85,1016,77,1,20,0,0,0,20,2015,9,2,6,34.84,summer
2015-09-02 7:00,434,4377,5541,292,6757,85,33030,67.59,287,1016,77,1,10,0,0,0,40,2015,9,2,7,52.86,summer
2015-09-02 8:00,594,5523,6352,338,6767,85,36661,71.33,286.47,1016,77,1,40,0,0,0,20,2015,9,2,8,55.28,summer
2015-09-02 9:00,624,5113,6541,348,6779,84,38522,71.8,286.8,1016,72,0,0,0,0,0,20,2015,9,2,9,60.75,summer
2015-09-02 10:00,593,5135,6251,352,6789,82,39303,73.93,289.8,1016,68,1,60,0,0,0,20,2015,9,2,10,62.21,summer
2015-09-02 11:00,668,4986,6181,354,6800,82,39104,74.27,291.41,1016,64,2,90,0,0,0,40,2015,9,2,11,60.02,summer
2015-09-02 12:00,729,5146,5818,363,6811,83,38388,74.58,292.76,1016,57,1,90,0,0,0,20,2015,9,2,12,60,summer
2015-09-02 13:00,798,5506,6514,366,6820,85,38160,74.57,293.39,1016,54,1,90,0,0,0,20,2015,9,2,13,59.16,summer
2015-09-02 14:00,796,5688,6447,370,6833,86,36714,72.82,294.89,1015,47,1,120,0,0,0,20,2015,9,2,14,55.1,summer
2015-09-02 15:00,822,6245,6623,365,6843,85,36007,71.24,295.7,1014,39,1,150,0,0,0,40,2015,9,2,15,54.16,summer
2015-09-02 16:00,826,6278,6846,368,6848,85,35730,70.23,296.27,1014,32,2,240,0,0,0,40,2015,9,2,16,55.7,summer
2015-09-02 17:00,853,7265,6903,368,6855,84,35904,70.2,296.77,1013,30,4,210,0,0,0,40,2015,9,2,17,58.9,summer
2015-09-02 18:00,891,7826,7207,366,6864,89,36850,69.61,296.69,1013,27,5,210,0,0,0,40,2015,9,2,18,63.89,summer
2015-09-02 19:00,939,7793,7504,369,6877,94,39722,66.67,296.79,1012,25,5,210,0,0,0,40,2015,9,2,19,82.01,summer
2015-09-02 20:00,948,7692,7553,371,6887,91,40030,70.88,296.1,1011,28,5,220,0,0,0,40,2015,9,2,20,77.56,summer
2015-09-02 21:00,925,8520,7604,374,6903,95,39018,72.28,294.81,1011,30,4,220,0,0,0,20,2015,9,2,21,63.89,summer
2015-09-02 22:00,908,7876,7640,378,6909,85,36162,66.88,293.62,1012,37,4,260,0,0,0,20,2015,9,2,22,59.34,summer
2015-09-02 23:00,939,6347,7506,384,6920,86,32537,58.11,293.38,1012,37,5,250,0,0,0,20,2015,9,2,23,55.7,summer
2015-09-03 0:00,0,4267,2563,239,6974,85,23987,56.27,293.16,1012,36,6,250,0,0,0,40,2015,9,3,0,37.5,summer
2015-09-03 1:00,0,4323,2363,239,6975,85,22466,53.6,292.98,1012,36,5,270,0,0,0,20,2015,9,3,1,35,summer
2015-09-03 2:00,30,4104,2417,239,6974,85,21519,50.35,291.04,1013,33,4,270,0,0,0,20,2015,9,3,2,32.15,summer
2015-09-03 3:00,100,3922,2373,238,6720,86,21245,50.22,290.13,1013,38,1,220,0,0,0,40,2015,9,3,3,28.53,summer
2015-09-03 4:00,177,3908,2467,232,6941,85,21345,49.53,288.81,1013,64,1,60,0,0,0,20,2015,9,3,4,27.83,summer
2015-09-03 5:00,281,4201,2935,238,6975,85,22223,50.69,288.27,1013,68,3,243,0,0,0,40,2015,9,3,5,32,summer
2015-09-03 6:00,346,4769,3421,250,6975,85,25202,55.48,287.26,1013,72,0,0,0,0,0,20,2015,9,3,6,43.87,summer
2015-09-03 7:00,460,5300,4332,297,6973,85,29051,59.77,286.69,1013,77,1,90,0,0,0,20,2015,9,3,7,50.32,summer
2015-09-03 8:00,577,5403,4858,315,6972,84,31711,64.57,285.68,1013,82,1,120,0,0,0,20,2015,9,3,8,56.65,summer
2015-09-03 9:00,750,4967,5313,304,6961,81,32881,68.03,285.8,1014,48,3,190,0,0,0,20,2015,9,3,9,55.3,summer
2015-09-03 10:00,814,4907,5409,300,6972,80,33403,66.61,289.02,1015,45,2,180,0,0,0,0,2015,9,3,10,52.3,summer
2015-09-03 11:00,795,4801,5492,306,6972,79,33201,67.94,289.61,1015,37,3,210,0,0,0,0,2015,9,3,11,51.16,summer
2015-09-03 12:00,885,4762,5547,298,6972,78,32898,69.17,290.3,1015,31,3,200,0,0,0,0,2015,9,3,12,51.03,summer
2015-09-03 13:00,954,4802,5527,301,6973,79,32385,69.42,290.64,1015,36,4,220,0,0,0,0,2015,9,3,13,50.8,summer
2015-09-03 14:00,850,4854,5343,312,6968,81,31139,69.46,291.6,1015,29,4,210,0,0,0,0,2015,9,3,14,47.1,summer
2015-09-03 15:00,787,4588,4924,314,6971,80,30501,67.66,292.11,1014,31,4,230,0,0,0,0,2015,9,3,15,45.59,summer
2015-09-03 16:00,793,4538,4819,316,6972,81,30075,68.4,292.22,1014,27,2,210,0,0,0,0,2015,9,3,16,44.96,summer
2015-09-03 17:00,845,4865,4983,314,6974,82,29938,68.16,293.04,1013,24,4,160,0,0,0,20,2015,9,3,17,45.36,summer
2015-09-03 18:00,885,5801,5301,315,6971,83,30062,67.46,293.42,1013,19,4,180,0,0,0,20,2015,9,3,18,50.25,summer
2015-09-03 19:00,893,6726,5571,321,6970,84,32894,67.56,293.48,1013,19,4,210,0,0,0,20,2015,9,3,19,58.99,summer
2015-09-03 20:00,957,6593,5720,321,6972,83,34668,69.07,293.32,1013,18,3,190,0,0,0,0,2015,9,3,20,59.52,summer
2015-09-03 21:00,892,6453,5571,318,6973,83,33701,71.68,292.62,1013,21,2,210,0,0,0,0,2015,9,3,21,57.8,summer
2015-09-03 22:00,859,5521,5457,323,6975,83,31023,64.67,291.52,1013,20,2,190,0,0,0,0,2015,9,3,22,51.03,summer
2015-09-03 23:00,849,4542,5228,336,6975,83,28106,58.97,289.76,1015,46,2,360,0,0,0,0,2015,9,3,23,45.59,summer
2015-09-04 0:00,0,3773,3484,340,7099,40,25538,56.06,288.86,1015,52,3,50,0,0,0,0,2015,9,4,0,50,summer
2015-09-04 1:00,0,3991,3321,331,7096,40,23787,53.67,288.01,1015,52,3,340,0,0,0,0,2015,9,4,1,45.52,summer
2015-09-04 2:00,0,3784,3297,329,7096,40,22784,50.3,287.5,1015,59,4,340,0,0,0,0,2015,9,4,2,40.63,summer
2015-09-04 3:00,0,3887,3379,324,7099,40,22444,49.74,286.73,1015,59,4,360,0,0,0,0,2015,9,4,3,36.98,summer
2015-09-04 4:00,0,3700,3529,320,7099,41,22198,48.44,286.47,1015,59,3,10,0,0,0,0,2015,9,4,4,37,summer
2015-09-04 5:00,0,3775,3789,326,7099,40,22522,49.17,285.98,1015,63,5,10,0,0,0,0,2015,9,4,5,39.4,summer
2015-09-04 6:00,0,3818,4025,338,7097,41,24602,53.96,285.44,1015,63,3,360,0,0,0,0,2015,9,4,6,48,summer
2015-09-04 7:00,13,4213,4242,361,7095,41,27800,59.57,285.33,1015,63,3,10,0,0,0,0,2015,9,4,7,50.1,summer
2015-09-04 8:00,102,4435,4490,377,7097,42,29963,67.98,285.19,1015,67,3,360,0,0,0,0,2015,9,4,8,53.19,summer
2015-09-04 9:00,170,4748,4678,358,7097,41,31619,71.04,285.65,1015,63,1,330,0,0,0,0,2015,9,4,9,56.77,summer
2015-09-04 10:00,194,4297,4730,366,7096,40,32132,71.26,286.15,1015,59,2,10,0,0,0,0,2015,9,4,10,59.6,summer
2015-09-04 11:00,266,4103,4807,364,7095,39,32266,72.62,288.18,1015,56,2,10,0,0,0,0,2015,9,4,11,57.69,summer
2015-09-04 12:00,301,4366,4876,365,7095,39,32588,73.62,289.77,1016,49,2,350,0,0,0,0,2015,9,4,12,56.69,summer
2015-09-04 13:00,296,4137,4885,373,7098,44,32316,73.05,290.65,1015,44,1,10,0,0,0,20,2015,9,4,13,56.18,summer
2015-09-04 14:00,294,4122,4871,373,7097,41,31068,70.46,291.99,1015,41,2,280,0,0,0,20,2015,9,4,14,52.1,summer
2015-09-04 15:00,292,4025,4860,371,7096,41,30521,67.11,291.88,1014,38,3,320,0,0,0,20,2015,9,4,15,50.48,summer
2015-09-04 16:00,300,4152,4871,369,7096,42,30188,66.86,291.67,1014,31,1,260,0,0,0,40,2015,9,4,16,51.49,summer
2015-09-04 17:00,303,4066,4869,365,7096,42,30125,68.27,293.31,1014,24,6,260,0,0,0,40,2015,9,4,17,52.1,summer
2015-09-04 18:00,303,4066,4873,368,7096,42,29816,66.73,293.59,1013,21,3,300,0,0,0,20,2015,9,4,18,53.02,summer
2015-09-04 19:00,304,4106,4802,372,7098,43,30010,64.5,293.45,1013,21,2,250,0,0,0,20,2015,9,4,19,56.18,summer
2015-09-04 20:00,304,4707,4892,371,7096,40,31227,68.83,292.61,1014,26,1,360,0,0,0,20,2015,9,4,20,59.98,summer
2015-09-04 21:00,303,4695,4888,371,7098,40,32995,71.48,291.09,1014,40,3,50,0,0,0,40,2015,9,4,21,61.89,summer
2015-09-04 22:00,303,4562,4804,368,7100,40,30461,64.75,289.69,1016,43,3,70,0,0,0,40,2015,9,4,22,55,summer
2015-09-04 23:00,303,4324,4740,352,7100,41,27602,59.03,287.8,1017,52,4,50,0,0,0,40,2015,9,4,23,51.69,summer
2015-09-05 0:00,0,4605,4322,335,4762,83,25631,58.7,286.66,1018,59,3,40,0,0,0,0,2015,9,5,0,56.57,summer
2015-09-05 1:00,0,4616,4586,332,4779,84,24055,56.83,285.66,1018,59,4,40,0,0,0,0,2015,9,5,1,53,summer
2015-09-05 2:00,0,4836,4661,328,4784,83,22784,52.94,285.06,1019,63,3,360,0,0,0,0,2015,9,5,2,51.9,summer
2015-09-05 3:00,0,4570,4645,328,4805,83,22195,50.82,284.68,1019,59,2,340,0,0,0,0,2015,9,5,3,51.71,summer
2015-09-05 4:00,0,4649,4668,329,4815,85,21899,49.3,284.23,1019,62,3,340,0,0,0,0,2015,9,5,4,51.01,summer
2015-09-05 5:00,0,5112,4704,313,4828,85,21707,48.28,283.95,1019,62,3,350,0,0,0,0,2015,9,5,5,51.4,summer
2015-09-05 6:00,0,5399,4751,307,4839,85,21939,49.35,283.47,1019,67,1,20,0,0,0,0,2015,9,5,6,51.9,summer
2015-09-05 7:00,0,5424,4758,312,4859,85,22148,50.58,282.91,1019,66,3,360,0,0,0,0,2015,9,5,7,52.1,summer
2015-09-05 8:00,0,5201,4749,312,4884,85,23976,52.51,282.67,1020,66,3,360,0,0,0,0,2015,9,5,8,55.83,summer
2015-09-05 9:00,0,4909,4742,309,4900,86,26347,58.43,282.98,1020,66,3,350,0,0,0,20,2015,9,5,9,57.98,summer
2015-09-05 10:00,0,4699,4767,313,4917,86,27971,61.15,283.9,1021,58,2,20,0,0,0,20,2015,9,5,10,57.98,summer
2015-09-05 11:00,0,4637,4758,317,4949,86,28394,66.52,285.97,1021,55,2,30,0,0,0,20,2015,9,5,11,57.98,summer
2015-09-05 12:00,0,4603,4740,321,4970,85,28290,66.28,286.88,1021,52,2,10,0,0,0,20,2015,9,5,12,56.77,summer
2015-09-05 13:00,0,4642,4754,321,4987,85,28516,66.95,289.21,1021,49,2,350,0,0,0,0,2015,9,5,13,55.68,summer
2015-09-05 14:00,0,4620,4726,317,5006,84,27728,67.84,289.93,1020,43,2,40,0,0,0,0,2015,9,5,14,55.1,summer
2015-09-05 15:00,0,4681,4681,308,5013,84,26487,65.78,292.08,1020,29,2,120,0,0,0,20,2015,9,5,15,51.15,summer
2015-09-05 16:00,0,4533,4687,308,5016,84,25760,63.8,292.22,1019,26,2,40,0,0,0,20,2015,9,5,16,49.6,summer
2015-09-05 17:00,0,4656,4703,300,5021,84,25472,64.02,293.28,1019,22,1,230,0,0,0,20,2015,9,5,17,48.82,summer
2015-09-05 18:00,0,4716,4755,301,5019,84,25347,66.78,293.81,1018,24,1,0,0,0,0,20,2015,9,5,18,48.88,summer
2015-09-05 19:00,0,4767,4651,301,5022,84,25410,63.25,293.94,1018,21,2,300,0,0,0,20,2015,9,5,19,46.89,summer
2015-09-05 20:00,0,4828,4743,302,5021,83,25773,67.3,293.06,1018,22,1,0,0,0,0,20,2015,9,5,20,49,summer
2015-09-05 21:00,0,4946,4611,300,5039,83,27471,69.43,292.07,1018,25,1,360,0,0,0,20,2015,9,5,21,54.35,summer
2015-09-05 22:00,0,5174,4359,268,5049,83,27252,61.66,291.02,1018,31,1,360,0,0,0,20,2015,9,5,22,52,summer
2015-09-05 23:00,0,4690,4096,268,5051,82,25291,58.38,289.78,1019,33,1,10,0,0,0,0,2015,9,5,23,49.6,summer
2015-09-06 0:00,939,5089,7085,329,4986,83,26886,63.15,289.76,1019,33,2,50,0,0,0,0,2015,9,6,0,54.58,summer
2015-09-06 1:00,883,4659,6835,317,4984,83,25372,57.75,288.88,1020,37,2,50,0,0,0,0,2015,9,6,1,46.1,summer
2015-09-06 2:00,798,4296,6619,313,4984,83,24207,55.22,287.79,1020,42,3,50,0,0,0,0,2015,9,6,2,45.13,summer
2015-09-06 3:00,791,4140,6508,307,4987,82,23739,51.93,286.65,1020,48,1,40,0,0,0,0,2015,9,6,3,44.97,summer
2015-09-06 4:00,802,4130,6405,303,4991,83,23790,51.21,285.65,1020,51,1,0,0,0,0,0,2015,9,6,4,44.82,summer
2015-09-06 5:00,801,4200,6520,312,4983,83,24034,51.37,285.37,1021,59,1,70,0,0,0,0,2015,9,6,5,45.52,summer
2015-09-06 6:00,808,4575,6684,316,4981,82,25457,51.75,285.03,1021,63,1,360,0,0,0,40,2015,9,6,6,49.05,summer
2015-09-06 7:00,887,5104,6920,330,4984,83,27870,52.87,284.68,1021,59,1,340,0,0,0,40,2015,9,6,7,56.07,summer
2015-09-06 8:00,974,5138,7165,357,4988,84,30284,49.56,284.78,1022,59,2,350,0,0,0,40,2015,9,6,8,62.06,summer
2015-09-06 9:00,973,5208,7066,354,4984,81,31661,54.86,284.71,1022,59,1,0,0,0,0,20,2015,9,6,9,62.48,summer
2015-09-06 10:00,961,5070,6998,361,4979,83,32710,58.2,285.44,1023,55,1,0,0,0,0,0,2015,9,6,10,62.48,summer
2015-09-06 11:00,968,5007,7073,357,4976,83,33396,59.71,286.09,1022,52,1,30,0,0,0,0,2015,9,6,11,62.59,summer
2015-09-06 12:00,964,5290,7151,355,4974,84,33990,64.38,287.27,1023,52,1,0,0,0,0,0,2015,9,6,12,63.1,summer
2015-09-06 13:00,975,5401,7194,357,4972,90,34143,66.37,288.05,1023,49,2,200,0,0,0,20,2015,9,6,13,62.69,summer
2015-09-06 14:00,969,5122,7188,359,4975,88,33253,66.29,289.22,1022,41,2,180,0,0,0,20,2015,9,6,14,62.06,summer
2015-09-06 15:00,923,4872,7155,354,4982,85,32788,62.93,290.03,1021,38,1,340,0,0,0,20,2015,9,6,15,60.19,summer
2015-09-06 16:00,953,4837,7113,349,4987,95,32962,60.5,291.02,1021,34,1,270,0,0,0,20,2015,9,6,16,60.1,summer
2015-09-06 17:00,921,4463,7047,349,4985,93,32796,58.02,291.58,1020,30,1,250,0,0,0,20,2015,9,6,17,61.29,summer
2015-09-06 18:00,787,4501,6503,341,4990,95,32385,63.53,291.94,1020,23,2,20,0,0,0,20,2015,9,6,18,61.29,summer
2015-09-06 19:00,893,4838,6595,343,4989,94,31746,62.73,291.86,1019,28,3,360,0,0,0,20,2015,9,6,19,60.3,summer
2015-09-06 20:00,940,5230,6970,351,4997,95,31540,69,291.55,1019,29,1,350,0,0,0,20,2015,9,6,20,60.69,summer
2015-09-06 21:00,949,5366,7329,350,5004,94,31810,72.43,290.5,1019,29,2,10,0,0,0,0,2015,9,6,21,62.59,summer
2015-09-06 22:00,976,5245,7467,345,5010,84,30936,68.65,289.36,1020,31,2,350,0.9,0,0,20,2015,9,6,22,62.48,summer
2015-09-06 23:00,982,4990,7398,348,5011,84,28380,64.04,288.87,1021,31,1,330,0,0,0,20,2015,9,6,23,60,summer
2015-09-07 0:00,840,6505,6580,380,5885,88,30936,59.22,287.92,1021,37,2,10,0,0,0,20,2015,9,7,0,49.99,summer
2015-09-07 1:00,707,5988,6318,375,5885,87,28701,57.06,287.83,1022,60,2,130,0,0,0,20,2015,9,7,1,47.98,summer
2015-09-07 2:00,844,4827,6780,373,5891,87,27412,54.85,287.04,1022,64,1,170,0,0,0,0,2015,9,7,2,45.88,summer
2015-09-07 3:00,868,4169,6653,367,5891,87,26628,53.95,285.87,1022,63,1,80,0,0,0,0,2015,9,7,3,45.79,summer
2015-09-07 4:00,858,4050,6512,378,5897,87,26204,53.55,284.54,1022,67,1,0,0,0,0,0,2015,9,7,4,45.79,summer
2015-09-07 5:00,846,4102,6385,380,5930,87,26305,53.98,284.42,1022,55,3,320,0,0,0,20,2015,9,7,5,45.88,summer
2015-09-07 6:00,841,4333,6564,382,5935,87,27643,58.56,284.44,1021,55,1,10,0,0,0,40,2015,9,7,6,48.09,summer
2015-09-07 7:00,911,4957,7063,396,5947,87,29588,65.15,284.18,1022,55,1,330,0,0,0,40,2015,9,7,7,48.69,summer
2015-09-07 8:00,917,6221,7363,396,5958,89,32014,68.58,284.79,1021,59,0,0,0,0,0,40,2015,9,7,8,50.52,summer
2015-09-07 9:00,863,7068,7549,409,5956,86,34124,71.91,284.2,1021,55,1,0,0,0,0,20,2015,9,7,9,59.69,summer
2015-09-07 10:00,877,7575,7593,416,5951,88,35460,74.01,284.67,1022,55,1,70,0,0,0,20,2015,9,7,10,62.52,summer
2015-09-07 11:00,898,7775,7555,405,5941,87,36076,76.65,285.93,1022,52,3,330,0,0,0,20,2015,9,7,11,65,summer
2015-09-07 12:00,951,8416,7649,413,5934,87,37178,77.64,287.49,1022,52,3,360,0,0,0,0,2015,9,7,12,67,summer
2015-09-07 13:00,958,8813,7677,414,5921,86,37647,77.79,288.21,1022,49,2,350,0,0,0,20,2015,9,7,13,67.57,summer
2015-09-07 14:00,968,9080,7695,395,5905,84,37343,73.46,285.6,1021,36,2,90,0,0,0,20,2015,9,7,14,65.6,summer
2015-09-07 15:00,963,9911,7683,402,5897,84,37089,71.31,290.9,1020,29,1,360,0,0,0,20,2015,9,7,15,66.6,summer
2015-09-07 16:00,965,10308,7668,406,5896,83,37135,71.13,291.25,1019,21,2,110,0,0,0,20,2015,9,7,16,68.99,summer
2015-09-07 17:00,955,10285,7660,408,5856,83,37184,71.8,291.19,1019,28,3,130,0,0,0,20,2015,9,7,17,69.43,summer
2015-09-07 18:00,959,9630,7661,408,5840,84,36623,72.58,291.15,1019,27,1,140,0,0,0,20,2015,9,7,18,68.99,summer
2015-09-07 19:00,957,9448,7652,407,5843,83,35983,73.44,290.6,1019,31,4,150,0,0,0,20,2015,9,7,19,68.99,summer
2015-09-07 20:00,958,9473,7673,411,5861,84,35002,76.5,290.59,1018,29,3,200,0,0,0,20,2015,9,7,20,68.6,summer
2015-09-07 21:00,911,9530,7658,406,5887,84,34345,77.46,289.82,1018,44,5,180,0,0,0,0,2015,9,7,21,69.48,summer
2015-09-07 22:00,958,10065,7697,416,5913,85,34214,71.67,288.35,1019,53,3,180,0,0,0,0,2015,9,7,22,69.5,summer
2015-09-07 23:00,951,9076,7642,420,5925,85,32176,66.77,288.22,1020,56,1,180,0,0,0,0,2015,9,7,23,67,summer
2015-09-08 0:00,369,3926,4733,291,6704,86,25466,65.84,287.25,1020,60,2,170,0,0,0,0,2015,9,8,0,46.94,summer
2015-09-08 1:00,286,3701,4296,289,6708,86,23931,63.06,286.76,1020,64,4,160,0,0,0,0,2015,9,8,1,45,summer
2015-09-08 2:00,197,4030,4092,287,6713,87,22740,60.14,286.18,1020,63,3,180,0,0,0,0,2015,9,8,2,43.49,summer
2015-09-08 3:00,212,3770,4033,286,6715,87,21967,59.73,285.21,1020,68,1,0,0,0,0,0,2015,9,8,3,41.5,summer
2015-09-08 4:00,186,3658,3805,288,6717,87,21504,59.98,285.01,1019,68,2,210,0,0,0,0,2015,9,8,4,40.61,summer
2015-09-08 5:00,183,3629,3614,288,6719,87,21212,61.24,284.48,1019,77,1,160,0,0,0,0,2015,9,8,5,40.51,summer
2015-09-08 6:00,214,4161,3730,288,6722,86,21206,65.75,281.61,1019,72,1,230,0,0,0,0,2015,9,8,6,40.51,summer
2015-09-08 7:00,197,4156,3948,281,6726,85,20524,68.85,282.52,1019,82,2,10,0,0,0,0,2015,9,8,7,35.14,summer
2015-09-08 8:00,176,3918,4114,277,6728,85,21053,71.67,282.72,1019,76,1,350,0,0,0,0,2015,9,8,8,39.52,summer
2015-09-08 9:00,185,4209,4697,271,6726,85,22468,72.79,281.93,1019,76,1,350,0,0,0,0,2015,9,8,9,41.65,summer
2015-09-08 10:00,230,4429,5011,282,6727,84,23817,73.59,282.54,1019,67,1,0,0,0,0,0,2015,9,8,10,43.97,summer
2015-09-08 11:00,203,4345,5174,284,6727,83,24659,74.12,285.38,1019,55,0,40,0,0,0,0,2015,9,8,11,44.86,summer
2015-09-08 12:00,174,4614,5414,285,6720,83,25369,75.04,286.2,1019,56,1,160,0,0,0,0,2015,9,8,12,45,summer
2015-09-08 13:00,244,4920,5635,284,6715,83,26180,74.81,287.71,1019,49,2,170,0,0,0,0,2015,9,8,13,46.17,summer
2015-09-08 14:00,287,4939,5914,278,6710,83,26561,72.41,289.19,1018,38,2,210,0,0,0,0,2015,9,8,14,46.48,summer
2015-09-08 15:00,310,4500,6120,278,6704,84,26161,69.95,290.22,1017,29,1,60,0,0,0,0,2015,9,8,15,45.11,summer
2015-09-08 16:00,289,4252,5914,275,6702,83,25779,69.78,291.1,1017,26,1,170,0,0,0,0,2015,9,8,16,45.11,summer
2015-09-08 17:00,259,4220,5614,274,6702,82,25430,70.75,293.48,1016,28,2,170,0,0,0,0,2015,9,8,17,45,summer
